DisNo.,Classification Key,Event Name,ISO,Country,Subregion,Region,Location,Latitude,Longitude,OFDA/BHA Response,Appeal,Declaration,Magnitude,Magnitude Scale,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
StringFilter,StringFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CategoryFilter,MapsTooltip - Hidden - StringFilter,MapsLat - Hidden - NoFilter,MapsLong - Hidden - NoFilter,CategoryFilter,CategoryFilter,StringFilter,StringFilter,StringFilter,StringFilter,,CSVFilter,StringFilter,StringFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CSVFilter,StringFilter,StringFilter,StringFilter,StringFilter,CategoryFilter,StringFilter,StringFilter,StringFilter,CategoryFilter,
2022-0061-MDG,nat-met-sto-tro,Cyclone 'Batsirai',MDG,Madagascar,Sub-Saharan Africa,Africa,"Fianarantsoa and Ambositra ; Manakara Atsimo, Ikongo District (Fitovinany Region); Nosy-Varika, Mananjary (Vatovavy Region)",-21.9905206,47.8427298,No,No,No,,,2022,2,5,2022,2,7,112115,112115,,,,,,,96.04634213,"[{""adm1_code"":41757,""adm1_name"":""Atsimo Atsinanana""},{""adm2_code"":154515,""adm2_name"":""Ambositra""},{""adm2_code"":154577,""adm2_name"":""Fianarantsoa I""},{""adm2_code"":154612,""adm2_name"":""Ikongo""},{""adm2_code"":154613,""adm2_name"":""Manakara Atsimo""},{""adm2_code"":154614,""adm2_name"":""Mananjary""},{""adm2_code"":154615,""adm2_name"":""Nosy-Varika""}]",2022-02-08,2023-09-25,,
2022-0061-MUS,nat-met-sto-tro,Cyclone 'Batsirai',MUS,Mauritius,Sub-Saharan Africa,Africa,,,,No,No,No,,,2022,2,2,2022,2,2,139,139,,,,,,,96.04634213,,2022-02-09,2023-09-25,,
2022-0061-REU,nat-met-sto-tro,Cyclone 'Batsirai',REU,Réunion,Sub-Saharan Africa,Africa,,,,No,No,No,,,2022,2,5,2022,2,6,,13,,,,,,,96.04634213,,2022-02-09,2023-09-25,,
2022-0062-IDN,tec-tra-roa-roa,,IDN,Indonesia,South-eastern Asia,Asia,Java Isl.,,,No,No,No,,,2022,2,7,2022,2,7,,34,,,,,,,96.04634213,,2022-02-08,2023-09-25,,
2022-0063-ARG,tec-mis-mis-mis,Intoxication,ARG,Argentina,Latin America and the Caribbean,Americas,Buenos Aires,-34.6036844,-58.3815591,No,No,No,,,2022,2,2,2022,2,2,,56,,,,,,,96.04634213,,2022-02-08,2023-09-25,,
2022-0064-BOL,tec-tra-roa-roa,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,Cochabamba,-17.4139766,-66.1653224,No,No,No,,,2022,1,29,2022,1,29,,18,,,,,,,96.04634213,,2022-02-08,2023-09-25,,
2022-0065-BRA,nat-hyd-flo-flo,,BRA,Brazil,Latin America and the Caribbean,Americas,Sao Paulo state,-21.2922457,-50.3428431,No,No,No,,,2022,1,1,2022,2,4,3000,3012,,,,,72000,74964,96.04634213,"[{""adm1_code"":689,""adm1_name"":""Sao Paulo""}]",2022-02-08,2023-09-25,,
2022-0066-COD,tec-mis-mis-mis,Electrocution,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,Kinshasa,-4.3032527,15.310528,No,No,No,,,2022,2,2,2022,2,2,,,,,,,,,96.04634213,,2022-02-08,2023-09-25,,
2022-0068-ECU,nat-hyd-flo-flo,,ECU,Ecuador,Latin America and the Caribbean,Americas,"Guayas, Cotopaxi, El Oro and Los Ríos; Quito (Pichincha)",-0.1280353,-78.4530509,No,No,No,,,2022,1,28,2022,2,7,7270,7322,,,,,53000,55182,96.04634213,"[{""adm1_code"":1140,""adm1_name"":""Cotopaxi""},{""adm1_code"":1141,""adm1_name"":""El Oro""},{""adm1_code"":1147,""adm1_name"":""Los Rios""},{""adm1_code"":22005,""adm1_name"":""Guayas""},{""adm2_code"":15512,""adm2_name"":""Quito""}]",2022-02-09,2023-09-25,,
2022-0069-HTI,nat-hyd-flo-flo,,HTI,Haiti,Latin America and the Caribbean,Americas,"North-West, North, North-East and Nippes Departments",18.3990735,-73.4180211,No,No,No,,,2022,1,30,2022,1,31,12500,12500,,,,,,,96.04634213,"[{""adm1_code"":1412,""adm1_name"":""Nord""},{""adm1_code"":1413,""adm1_name"":""Nord Est""},{""adm1_code"":1414,""adm1_name"":""Nord Ouest""},{""adm1_code"":72912,""adm1_name"":""Nippes""}]",2022-02-09,2023-09-25,,
2022-0071-MEX,tec-tra-roa-roa,,MEX,Mexico,Latin America and the Caribbean,Americas,Lagos de Moreno,21.3634964,-101.9291015,No,No,No,,,2022,1,29,2022,1,29,,10,,,,,,,96.04634213,,2022-02-09,2023-09-25,,
2022-0072-SPI,tec-tra-wat-wat,Migrants,SPI,Canary Islands,Northern Africa,Africa,Near Fuerteventura,28.3587436,-14.053676,No,No,No,,,2022,2,2,2022,2,2,40,40,,,,,,,96.04634213,,2022-02-09,2023-09-25,,
2022-0073-COL,nat-hyd-mmw-lan,,COL,Colombia,Latin America and the Caribbean,Americas,La Esnada District of Pereira City (Risaralda department),4.8087174,-75.690601,No,No,No,,,2022,2,1,2022,2,8,9117,9151,,,,,,,96.04634213,"[{""adm2_code"":14198,""adm2_name"":""Pereira""}]",2022-02-09,2024-04-23,,
2022-0077-ZAF,nat-hyd-flo-flo,,ZAF,South Africa,Sub-Saharan Africa,Africa,Gauteng Province; KwaZulu-Natal,-28.5305539,30.8958242,No,No,No,,,2022,2,4,2022,2,5,,138,,,,,,,96.04634213,"[{""adm1_code"":2708,""adm1_name"":""Gauteng""},{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""}]",2022-02-09,2023-09-25,,
2022-0079-PER,nat-geo-ear-gro,,PER,Peru,Latin America and the Caribbean,Americas,Barranca District (Datem del Marañón Province),-5.1844753,-77.4701972,No,No,No,-4.466,-76.928,2022,2,3,2022,2,3,300,300,,,,,,,96.04634213,"[{""adm2_code"":24132,""adm2_name"":""Barranca""},{""adm2_code"":91842,""adm2_name"":""Datem del Maranon""}]",2022-02-09,2023-09-25,,
2022-0080-USA,nat-met-sto-tor,,USA,United States of America,Northern America,Americas,"Hale, Sumter, Elmore Counties (central Alabama); Rockies, Plains, Mid-Atlantic, Northeasr",44.5274632,-72.5187486,No,No,No,,,2022,2,1,2022,2,5,,,,,,,526000,547652,96.04634213,"[{""adm2_code"":28716,""adm2_name"":""Elmore""},{""adm2_code"":28723,""adm2_name"":""Hale""},{""adm2_code"":28750,""adm2_name"":""Sumter""}]",2022-02-09,2023-09-25,,
2022-0081-CZE,nat-met-sto-ext,Storm 'Malik' (Nadia),CZE,Czechia,Eastern Europe,Europe,,,,No,No,No,,,2022,1,28,2022,1,31,,,,,,,,,96.04634213,,2022-02-09,2023-09-25,,
2022-0081-DEU,nat-met-sto-ext,Storm 'Malik' (Nadia),DEU,Germany,Western Europe,Europe,,,,No,No,No,,,2022,1,28,2022,1,31,,2,,,,,,,96.04634213,,2022-02-09,2023-09-25,,
2022-0081-DNK,nat-met-sto-ext,Storm 'Malik' (Nadia),DNK,Denmark,Northern Europe,Europe,,,,No,No,No,,,2022,1,28,2022,1,31,,3,,,,,,,96.04634213,,2022-02-09,2023-09-25,,
2022-0081-GBR,nat-met-sto-ext,Storm 'Malik' (Nadia),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,Scotland,56.4906712,-4.2026458,No,No,No,,,2022,1,28,2022,1,31,,,,,,,,,96.04634213,"[{""adm1_code"":3184,""adm1_name"":""Scotland""}]",2022-02-09,2024-04-23,,
2022-0081-NOR,nat-met-sto-ext,Storm 'Malik' (Nadia),NOR,Norway,Northern Europe,Europe,Rogaland and Vestland counties,60.8138379,6.1410712,No,No,No,,,2022,1,28,2022,1,31,,,,,,,,,96.04634213,"[{""adm1_code"":2249,""adm1_name"":""Hordaland""},{""adm1_code"":2256,""adm1_name"":""Rogaland""},{""adm1_code"":2258,""adm1_name"":""Sogn og Fjordane""}]",2022-02-10,2024-04-23,,
2022-0081-POL,nat-met-sto-ext,Storm 'Malik' (Nadia),POL,Poland,Eastern Europe,Europe,,,,No,No,No,,,2022,1,28,2022,1,31,,12,,,,,,,96.04634213,,2022-02-09,2023-09-25,,
2022-0086-HND,nat-hyd-flo-flo,,HND,Honduras,Latin America and the Caribbean,Americas,"Cortés, Atlántida and Islas de la Bahía",16.4826614,-85.8793252,No,No,No,,,2022,2,14,2022,2,15,1800,1800,,,,,,,96.04634213,"[{""adm1_code"":1420,""adm1_name"":""Atlantida""},{""adm1_code"":1425,""adm1_name"":""Cortes""},{""adm1_code"":1429,""adm1_name"":""Islas De Bahia""}]",2022-02-16,2023-09-25,,
2022-0087-IDN,nat-hyd-flo-flo,,IDN,Indonesia,South-eastern Asia,Asia,"Tegal Regency (Central Java Province); Bengkalis Regency (Riau Province, Sumatra Island); Gresik Regency (East Java Province); West Kalimatan",1.4139187,101.6157773,No,No,No,,,2022,2,10,2022,2,15,14700,14700,,,,,12000,12494,96.04634213,"[{""adm1_code"":1522,""adm1_name"":""Kalimantan Barat""},{""adm2_code"":18060,""adm2_name"":""Tegal""},{""adm2_code"":18069,""adm2_name"":""Gresik""},{""adm2_code"":73651,""adm2_name"":""Bengkalis""}]",2022-02-16,2024-04-23,,
2022-0089-BRA,nat-hyd-flo-flo,,BRA,Brazil,Latin America and the Caribbean,Americas,"Miracema, Laje do Muriae, Santo Antonio de Padua, Italva and Itaocara municipalities (Rio de Janeiro state)",-21.2091698,-42.1187769,No,No,Yes,,,2022,2,13,2022,2,16,15000,16083,,,,,27000,28111,96.04634213,"[{""adm1_code"":671,""adm1_name"":""Distrito Federal""},{""adm1_code"":676,""adm1_name"":""Mato Grosso Do Sul""},{""adm2_code"":6442,""adm2_name"":""Sao Jose Da Laje""},{""adm2_code"":9925,""adm2_name"":""Italva""},{""adm2_code"":9926,""adm2_name"":""Itaocara""},{""adm2_code"":9930,""adm2_name"":""Laje Do Muriae""},{""adm2_code"":9938,""adm2_name"":""Miracema""},{""adm2_code"":9963,""adm2_name"":""Santo Antonio De Padua""}]",2022-02-16,2023-09-25,,
2022-0091-DOM,nat-hyd-flo-flo,,DOM,Dominican Republic,Latin America and the Caribbean,Americas,,,,No,No,No,,,2022,2,10,2022,2,11,257,257,,,,,,,96.04634213,,2022-02-16,2023-09-25,,
2022-0091-PRI,nat-hyd-flo-flo,,PRI,Puerto Rico,Latin America and the Caribbean,Americas,San Juan area,,,No,No,No,,,2022,2,4,2022,2,6,,,,,,,17000,17700,96.04634213,"[{""adm1_code"":2421,""adm1_name"":""San Juan""}]",2022-02-16,2023-09-25,,
2022-0092-GTM,nat-geo-ear-gro,,GTM,Guatemala,Latin America and the Caribbean,Americas,"Escuintla, Baja Verapaz, Chimaltenango, Guatemala, Quetzaltenango, Sacatepéquez, Sololá, Suchitepéquez and Totonicapán departments",15.1255867,-90.3748354,No,No,No,14.228,-91.343,2022,2,16,2022,2,16,31300,31302,,,,,,,96.04634213,"[{""adm1_code"":64821,""adm1_name"":""Guatemala""},{""adm1_code"":64823,""adm1_name"":""Sacatepéquez""},{""adm1_code"":64824,""adm1_name"":""Chimaltenango""},{""adm1_code"":64825,""adm1_name"":""Escuintla""},{""adm1_code"":64827,""adm1_name"":""Sololá""},{""adm1_code"":64828,""adm1_name"":""Totonicapán""},{""adm1_code"":64829,""adm1_name"":""Quetzaltenango""},{""adm1_code"":64830,""adm1_name"":""Suchitepéquez""},{""adm1_code"":64835,""adm1_name"":""Baja Verapaz""}]",2022-02-17,2023-09-25,,
2022-0093-CAN,tec-tra-wat-wat,Boat 'Villa de Pitanxo',CAN,Canada,Northern America,Americas,,,,No,No,No,,,2022,2,15,2022,2,15,3,3,,,,,,,96.04634213,,2022-02-17,2023-09-25,,
2022-0094-IND,tec-mis-col-col,,IND,India,Southern Asia,Asia,Kushinagar (Uttar Pradesh),26.7398787,83.8869698,No,No,No,,,2022,2,16,2022,2,16,,,,,,,,,96.04634213,,2022-02-17,2023-09-25,,
2022-0096-PSE,nat-met-ext-sev,,PSE,State of Palestine,Western Asia,Asia,West Bank & Gaza Strip,31.3546763,34.3088255,No,No,No,,,2022,1,26,2022,1,31,3500,3500,,,,,,,96.04634213,,2022-02-17,2023-09-25,,
2022-0097-CZE,nat-met-sto-ext,Storm 'Dudley' (Ylenia),CZE,Czechia,Eastern Europe,Europe,Sn?žka,,,No,No,No,,,2022,2,16,2022,2,17,,3,,,,,,,96.04634213,,2022-02-18,2023-09-25,,
2022-0097-DEU,nat-met-sto-ext,Storm 'Dudley' (Ylenia),DEU,Germany,Western Europe,Europe,"Brocken, Kahler Asten; North Rhine-Westphalia; Lower Saxony, Saxony-Anhalt",51.9502649,11.6922735,Yes,No,No,,,2022,2,16,2022,2,17,,,,,,,,,96.04634213,"[{""adm1_code"":1316,""adm1_name"":""Niedersachsen""},{""adm1_code"":1317,""adm1_name"":""Nordrhein-Westfalen""},{""adm1_code"":1321,""adm1_name"":""Sachsen-Anhalt""}]",2022-02-18,2024-04-23,,
2022-0097-GBR,nat-met-sto-ext,Storm 'Dudley' (Ylenia),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"Cumbria, North Yorkshire, and Lancashire; Scotland, West Midlands County",53.9690089,-2.6276908,No,No,No,,,2022,2,16,2022,2,17,,,,,,,,,96.04634213,"[{""adm1_code"":3184,""adm1_name"":""Scotland""},{""adm2_code"":40102,""adm2_name"":""Cumbria""},{""adm2_code"":40118,""adm2_name"":""Lancashire""},{""adm2_code"":40123,""adm2_name"":""North Yorkshire""},{""adm2_code"":40136,""adm2_name"":""West Midlands""}]",2022-02-18,2024-04-23,,
2022-0097-POL,nat-met-sto-ext,Storm 'Dudley' (Ylenia),POL,Poland,Eastern Europe,Europe,"Krakow, Mazowieckie, Wielkopolskie, Kujawsko-Pomorskie and Zachodniopomorskie.",50.0646501,19.9449799,Yes,No,No,,,2022,2,16,2022,2,17,1500,1500,,,,,,,96.04634213,"[{""adm1_code"":2371,""adm1_name"":""Kujawsko-Pomorskie""},{""adm1_code"":2376,""adm1_name"":""Mazowieckie""},{""adm1_code"":2384,""adm1_name"":""Wielkopolskie""},{""adm1_code"":2385,""adm1_name"":""Zachodnio-Pomorskie""},{""adm2_code"":24400,""adm2_name"":""Krakow""},{""adm2_code"":24401,""adm2_name"":""Krakow I""},{""adm2_code"":24402,""adm2_name"":""Krakow II""}]",2022-02-18,2024-04-23,,
2022-0099-MDG,nat-met-sto-tro,Tropical storm 'Dumako',MDG,Madagascar,Sub-Saharan Africa,Africa,Analanjirofo Region,-16.507537,49.5279996,No,No,No,,,2022,2,15,2022,2,16,9900,9900,,,,,,,96.04634213,"[{""adm1_code"":41753,""adm1_name"":""Analanjirofo""}]",2022-02-18,2023-09-25,,
2022-0099-MOZ,nat-met-sto-tro,Tropical storm 'Dumako',MOZ,Mozambique,Sub-Saharan Africa,Africa,"Zambezia, Nampula, Niassa,Tete, Sofala, and Manica provinces",-15.1266347,39.2687161,No,No,No,,,2022,2,18,2022,2,18,23733,23733,,,,,,,96.04634213,"[{""adm1_code"":2115,""adm1_name"":""Manica""},{""adm1_code"":2118,""adm1_name"":""Nampula""},{""adm1_code"":2119,""adm1_name"":""Niassa""},{""adm1_code"":2120,""adm1_name"":""Sofala""},{""adm1_code"":2121,""adm1_name"":""Tete""},{""adm1_code"":2122,""adm1_name"":""Zambezia""}]",2022-04-08,2023-09-25,,
2022-0100-KOR,nat-cli-wil-wil,,KOR,Republic of Korea,Eastern Asia,Asia,Yeongdeok County (North Gyeongsang Province); Hapcheon County; Goryeong County; Gangwon Provinces; Uljin and Samcheok cities,36.5390767,129.4065976,No,No,No,,,2022,2,15,2022,3,7,7000,8080,,,,,,,96.04634213,"[{""adm1_code"":2437,""adm1_name"":""Kang-won-do""},{""adm1_code"":2440,""adm1_name"":""Kyongsangbuk-do""},{""adm1_code"":2441,""adm1_name"":""Kyongsangnam-do""}]",2022-02-18,2024-08-27,,
2022-0101-MDG,nat-met-sto-tro,Cyclone 'Emnati',MDG,Madagascar,Sub-Saharan Africa,Africa,Androka Municipality (Atsimo-Andrefana Region),-25.029079,44.074669,No,No,No,,,2022,2,23,2022,2,24,169000,169000,,,,,16000,16659,96.04634213,"[{""adm1_code"":41756,""adm1_name"":""Atsimo Andrefana""}]",2022-02-24,2023-09-25,,
2022-0102-BOL,nat-hyd-flo-flo,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,O'Connor Province (Tarija Department),-21.5831595,-63.9586111,No,No,No,,,2022,2,20,2022,2,22,375000,375000,,,,,,,96.04634213,"[{""adm2_code"":40541,""adm2_name"":""Burnet O'Connor""}]",2022-02-24,2023-09-25,,
2022-0103-AUS,nat-hyd-flo-flo,,AUS,Australia,Australia and New Zealand,Oceania,"Mount Glorious, Bracken Ridge, Clontarf, Cooran, Pomona, Alderley, Lower Springbrook, Brisbane, Gympie , Sunshine Coast, Gold Coast i(south-eastern Queensland); Uki, Kunghur, Rosebank, Rous River, Nimbin, Mullumbimby, Bentley, Nana Glen , Blackbutt , Sydney , Warragamba (New South Wales)",-27.4253256,153.0011531,No,No,Yes,,,2022,2,22,2022,3,3,54000,54000,,,3900000,4060540,6600000,6871683,96.04634213,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm2_code"":154667,""adm2_name"":""Gold Coast (C)""},{""adm2_code"":154693,""adm2_name"":""Sunshine Coast (R)""}]",2022-02-24,2024-10-28,,
2022-0105-ARG,nat-cli-wil-wil,,ARG,Argentina,Latin America and the Caribbean,Americas,"Santo Tomé, Ituzaingo, San martin, General Alvear, San Miguel (Corrientes Province)",-28.802755,-56.5168094,No,No,Yes,,,2022,1,,2022,3,11,124085,124085,,,,,770000,801696,96.04634213,"[{""adm2_code"":4602,""adm2_name"":""General Alvear""},{""adm2_code"":4605,""adm2_name"":""Ituzaingo""},{""adm2_code"":4614,""adm2_name"":""San Martin""},{""adm2_code"":4615,""adm2_name"":""San Miguel""},{""adm2_code"":4617,""adm2_name"":""Santo Tome""}]",2022-02-24,2023-09-25,,
2022-0108-ZAF,nat-hyd-flo-flo,,ZAF,South Africa,Sub-Saharan Africa,Africa,Gauteng Province,-26.2707593,28.1122679,No,No,No,,,2022,2,21,2022,2,22,187,187,,,,,,,96.04634213,"[{""adm1_code"":2708,""adm1_name"":""Gauteng""}]",2022-02-24,2023-09-25,,
2022-0109-COL,nat-hyd-flo-flo,,COL,Colombia,Latin America and the Caribbean,Americas,"San Pablo, Los Andes, Santa Cruz, Túquerres. (Nariño Department)",1.085739,-77.618641,No,No,No,,,2022,2,18,2022,2,22,1650,1650,,,,,11000,11453,96.04634213,"[{""adm2_code"":14095,""adm2_name"":""Los Andes""},{""adm2_code"":14113,""adm2_name"":""San Pablo""},{""adm2_code"":14117,""adm2_name"":""Santa Cruz""},{""adm2_code"":14123,""adm2_name"":""Tuquerres""}]",2022-02-24,2023-09-25,,
2022-0111-GRC,tec-tra-wat-wat,Ferry 'Euroferry Olympia',GRC,Greece,Southern Europe,Europe,Near Corfou,39.6249838,19.9223461,No,No,No,,,2022,2,18,2022,2,18,,,,,,,,,96.04634213,,2022-02-24,2023-09-25,,
2022-0112-BEL,nat-met-sto-ext,Storm 'Eunice' (Zeynep),BEL,Belgium,Western Europe,Europe,,,,No,No,No,,,2022,2,18,2022,2,18,,,,,,,,,96.04634213,,2022-02-24,2023-09-25,,
2022-0112-DEU,nat-met-sto-ext,Storm 'Eunice' (Zeynep),DEU,Germany,Western Europe,Europe,,,,No,No,No,,,2022,2,18,2022,2,18,,,,,,,1023156,1065273,96.04634213,,2022-02-24,2023-09-25,,
2022-0112-FRA,nat-met-sto-ext,Storm 'Eunice' (Zeynep),FRA,France,Western Europe,Europe,"Pas-de-Calais, Nord, Seine-Maritime, Manche departments",50.5732769,2.3244679,No,No,No,,,2022,2,18,2022,2,18,,28,,,,,,,96.04634213,"[{""adm2_code"":16250,""adm2_name"":""Manche""},{""adm2_code"":16277,""adm2_name"":""Seine-Maritime""},{""adm2_code"":16306,""adm2_name"":""Nord""},{""adm2_code"":16307,""adm2_name"":""Pas-de-Calais""}]",2022-02-25,2023-09-25,,
2022-0112-GBR,nat-met-sto-ext,Storm 'Eunice' (Zeynep),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,,No,No,No,,,2022,2,18,2022,2,18,,,,,,,491342,511568,96.04634213,,2022-02-24,2023-09-25,,
2022-0112-IRL,nat-met-sto-ext,Storm 'Eunice' (Zeynep),IRL,Ireland,Northern Europe,Europe,,,,No,No,No,,,2022,2,18,2022,2,18,,,,,,,,,96.04634213,,2022-02-24,2023-09-25,,
2022-0112-NLD,nat-met-sto-ext,Storm 'Eunice' (Zeynep),NLD,Netherlands (Kingdom of the),Western Europe,Europe,,,,No,No,No,,,2022,2,18,2022,2,18,,,,,,,568420,591818,96.04634213,,2022-02-24,2023-09-25,,
2022-0112-POL,nat-met-sto-ext,Storm 'Eunice' (Zeynep),POL,Poland,Eastern Europe,Europe,,,,No,No,No,,,2022,2,18,2022,2,18,,,,,,,,,96.04634213,,2022-02-24,2023-09-25,,
2022-0113-BFA,tec-ind-exp-exp,Gold mine,BFA,Burkina Faso,Sub-Saharan Africa,Africa,Gaoua,10.3231036,-3.1679257,No,No,No,,,2022,2,21,2022,2,21,,,,,,,,,96.04634213,,2022-02-24,2023-09-25,,
2022-0115-IDN,nat-geo-ear-gro,,IDN,Indonesia,South-eastern Asia,Asia,"Pasaman Regency, West Pasaman Regency (West Sumatra Province)",0.0961982,99.8244712,No,No,No,0.216,100.096,2022,2,25,2022,2,25,24000,24903,,,,,39000,40605,96.04634213,"[{""adm2_code"":73745,""adm2_name"":""Kota Pasaman""},{""adm2_code"":73822,""adm2_name"":""Kota Pasaman Barat""}]",2022-02-28,2024-04-23,,
2022-0116-VNM,tec-tra-wat-wat,,VNM,Viet Nam,South-eastern Asia,Asia,Near Hoi An,15.8799241,108.3267487,No,No,No,,,2022,2,26,2022,2,26,,,,,,,,,96.04634213,,2022-02-28,2023-09-25,,
2022-0117-COM,tec-tra-air-air,,COM,Comoros,Sub-Saharan Africa,Africa,,,,No,No,No,,,2022,2,26,2022,2,26,,,,,,,,,96.04634213,,2022-02-28,2023-09-25,,
2022-0118-MYS,tec-tra-wat-wat,,MYS,Malaysia,South-eastern Asia,Asia,Langkawi,6.35,99.8,No,No,No,,,2022,2,26,2022,2,26,,,,,,,,,96.04634213,,2022-02-28,2023-09-25,,
2022-0119-MYS,nat-hyd-flo-flo,,MYS,Malaysia,South-eastern Asia,Asia,"Kelantan, Pahang, and Terengganu",5.0936342,102.989615,No,No,No,,,2022,2,25,2022,2,28,26000,26000,,,,,240,250,96.04634213,"[{""adm1_code"":1893,""adm1_name"":""Kelantan""},{""adm1_code"":1897,""adm1_name"":""Pahang""},{""adm1_code"":1904,""adm1_name"":""Terengganu""}]",2022-02-28,2023-09-25,,
2022-0119-THA,nat-hyd-flo-flo,,THA,Thailand,South-eastern Asia,Asia,,,,No,No,No,,,2022,2,25,2022,2,28,60000,60000,,,,,,,96.04634213,,2022-02-28,2023-09-25,,
2022-0120-IDN,nat-hyd-flo-flo,,IDN,Indonesia,South-eastern Asia,Asia,"Banten Province (western Java), Central Java, East Java",-7.150975,110.1402594,No,No,No,,,2022,2,26,2022,3,5,31800,31800,,,,,62000,64552,96.04634213,"[{""adm1_code"":1520,""adm1_name"":""Jawa Tengah""},{""adm1_code"":1521,""adm1_name"":""Jawa Timur""},{""adm1_code"":73610,""adm1_name"":""Banten""}]",2022-03-02,2024-04-23,,
2022-0121-COL,nat-hyd-mmw-lan,,COL,Colombia,Latin America and the Caribbean,Americas,"Urabá, Turbo, Apartadó, Chigorodó, Carepa, Mutatá, Murindó, Cocorná Municipality (Antioquia Department); Caldas and Chocó; Cauca, Cundinamarca, Chocó, Huila, Tolima, the Coffee Region, Nariño and Santander",7.882761,-76.624692,No,No,Yes,,,2022,3,1,2022,3,15,21500,21521,,,,,,,96.04634213,"[{""adm1_code"":944,""adm1_name"":""Cauca""},{""adm1_code"":946,""adm1_name"":""Choco""},{""adm1_code"":952,""adm1_name"":""Huila""},{""adm1_code"":955,""adm1_name"":""Narino""},{""adm1_code"":961,""adm1_name"":""Santander""},{""adm1_code"":963,""adm1_name"":""Tolima""},{""adm2_code"":13352,""adm2_name"":""Apartado""},{""adm2_code"":13366,""adm2_name"":""Caldas""},{""adm2_code"":13371,""adm2_name"":""Carepa""},{""adm2_code"":13375,""adm2_name"":""Chigorodo""},{""adm2_code"":13377,""adm2_name"":""Cocorna""},{""adm2_code"":13410,""adm2_name"":""Murindo""},{""adm2_code"":13411,""adm2_name"":""Mutata""},{""adm2_code"":13453,""adm2_name"":""Turbo""}]",2022-03-02,2023-09-25,,
2022-0126-USA,nat-met-sto-tor,,USA,United States of America,Northern America,Americas,"Madison county (Iowa state); Illinois, Indiana, Ohio, Arkansas, Kentucky, New Hampshire, Pennsylvania, Maryland, New York, New Jersey, New England",43.1938516,-71.5723953,No,No,Yes,,,2022,3,5,2022,3,7,90,90,,,,,820000,853755,96.04634213,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm2_code"":29527,""adm2_name"":""Madison""}]",2022-03-07,2024-04-23,,
2022-0127-GIN,tec-ind-col-col,Gold mine,GIN,Guinea,Sub-Saharan Africa,Africa,"Kounsitel, Gaoual Town",11.933333,-12.95,No,No,No,,,2022,3,1,2022,3,1,,,,,,,,,96.04634213,,2022-03-07,2023-09-25,,
2022-0130-DOM,nat-hyd-flo-fla,,DOM,Dominican Republic,Latin America and the Caribbean,Americas,Puerto Plata Province,19.7543225,-70.8332847,No,No,No,,,2022,3,5,2022,3,6,210,210,,,,,,,96.04634213,"[{""adm1_code"":1125,""adm1_name"":""Puerto Plata""}]",2022-03-16,2023-09-25,,
2022-0130-HTI,nat-hyd-flo-fla,,HTI,Haiti,Latin America and the Caribbean,Americas,Limbé Arrondissement,19.7025729,-72.4051014,No,No,No,,,2022,3,5,2022,3,6,500,500,,,,,,,96.04634213,"[{""adm2_code"":17191,""adm2_name"":""Limbe""}]",2022-03-16,2023-09-25,,
